permit,job_filing,filing_reason,issued,approved,expires,work_type,job_description,estimated_cost,house,street,borough,zip,contractor_license_type,contractor_business,contractor_address,owner_business,owner_city,owner_state,status
Q01074645-S1-ST,Q01074645-S1,Initial Permit,2026-09-17,2026-01-08,2027-03-31,Structural,"Strengthen existing first-floor wood joists, as shown on drawings.",28000,18-20,FLUSHING AVENUE,Queens,11385,GC,DRL SERVICES LLC,"1 CORPORATE PLACE S, STE140",Greater Ridgewood Historical Societ,,,Permit Issued
Q01151222-I1-GC,Q01151222-I1,Initial Permit,2026-09-17,2025-01-08,2027-04-30,General Construction,Repair/repoint select areas of damaged exterior brick and stone; Remove existing coatings on brick and replace with new breathable coating; Repair copper bulkhead roofs; Repair/replace select stone window sills and parapet coping stones.,2000000,91-02,88 AVENUE,Queens,11421,GC,CREATIVE TOUCH CONSTRUCTI,817 FOSTER AVENUE,NYC SCHOOL CONSTRUCTION,,,Permit Issued
Q01232644-S2-MS,Q01232644-S2,Initial Permit,2026-09-17,2026-09-10,2027-03-04,Mechanical Systems,INSTALLATION OF AC UNITS AS PER PLANS FILED HEREWITH.,60000,122-20,LIBERTY AVENUE,Queens,11419,GC,MERCURY BUILDING ASSO INC,124-15 METROPOLITAN AVENUE,2690 JAMAICA LLC,,,Permit Issued
Q01263805-S2-FO,Q01263805-S2,Initial Permit,2026-09-17,2026-06-09,2027-01-20,Foundation,FILING FOR FOUNDATION WORK IN CONJUCTION WITH NEW BUILDING# Q01263805-I1,0,23-07,43 AVENUE,Queens,11101,GC,GRAND CONSTRUCTION & DEV*,112-15 NORTHERN BLVD,GRAND CONSTRUCTION AND DEVELOPMENT,,,Permit Issued
Q01291717-S2-SH,Q01291717-S2,Initial Permit,2026-09-17,2025-09-25,2026-12-04,Construction Fence,FILING HEREWITH TEMPORARY 8 FEET HIGH WOOD FENCE AND A TEMPORARY SIDEWALK SHED FOR A NEW THIRD STORY CONSTRUCTION. JOB FILED IN CONJUNCTION WITH # Q01259268-I1. THANK YOU,10000,245-35B,76 AVENUE,Queens,11426,GC,PERSI CONTRACTING CORP,804 JERICHO TPKE,"GLEN OAKS VILLAGE OWNERS, INC.",,,Permit Issued
Q01295017-I1-FO-EA,Q01295017-I1,Initial Permit,2026-09-17,2026-05-28,2027-02-24,Structural,PROPOSE A THREE STORY WITH TWO FAMILY DWELLING UNITS. OBTAIN NEW C OF O.,0,46-52,162 STREET,Queens,11358,GC,STREAM ROCK CONTSRUCTION*,963 FOREST HILL ROAD,4650 PROPERTY LLC,,,Permit Issued
Q01295017-I1-ST,Q01295017-I1,Initial Permit,2026-09-17,2026-05-28,2027-02-24,Mechanical Systems,PROPOSE A THREE STORY WITH TWO FAMILY DWELLING UNITS. OBTAIN NEW C OF O.,0,46-52,162 STREET,Queens,11358,GC,STREAM ROCK CONTSRUCTION*,963 FOREST HILL ROAD,4650 PROPERTY LLC,,,Permit Issued
Q01323800-I1-GC,Q01323800-I1,Initial Permit,2026-09-17,2026-01-28,2027-08-25,General Construction,ALT-2 FILING FOR PROVISION OF 3-PIECE BATHROOM IN CELLAR FLOOR WITH WASHER AND DRYER.,23100,83-36,253 STREET,Queens,11426,GC,ALL ZONE CONSTRUCTION INC,135-50 124TH ST,Not Applicable,,,Permit Issued
Q01338727-S3-EW-SP,Q01338727-S3,Initial Permit,2026-09-17,2026-07-17,2026-12-17,Sprinklers,herewith filed to modify ext'g sprinkler head layout in ext'g commercial space.,5500,81-07,KEW GARDENS ROAD,Queens,11415,F,FIREQUEST CORP,151 28TH STREET,FBL DEVELOPMENT,,,Permit Issued
Q01352223-I1-FD,Q01352223-I1,Initial Permit,2026-09-17,2026-05-12,2026-12-17,Full Demolition,HAND DEMOLITION OF 2-STORY RESIDENTIAL BUILDING.,20000,15,PELHAM WALK,Queens,11697,GC,MALBRO CONST SERVICES INC,213-12 ROCKAWAY POINT BLVD,"BREEZY POINT COOPERATIVE, INC.",,,Permit Issued
Q01353566-I1-GC,Q01353566-I1,Initial Permit,2026-09-17,2026-08-17,2027-02-24,Mechanical Systems,PROPOSED A NEW 2-STORY RESIDENCE FOR A SINGLE-FAMILY DETACHED RESIDENCE WITH AN ANCILLARY DWELLING UNIT. PROPOSED ADU LOCATED AT THE REAR OF THE 1ST FLOOR WITH THE MAIN ENTRANCE FACING THE SIDE YARD. OBTAIN A NEW CERTIFICATE OF OCCUPANCY.,0,33-15,BELL BOULEVARD,Queens,11361,GC,STREAM ROCK CONTSRUCTION*,963 FOREST HILL ROAD,3315 BELL LLC,,,Permit Issued
Q01353566-I1-MS,Q01353566-I1,Initial Permit,2026-09-17,2026-08-17,2027-02-24,General Construction,PROPOSED A NEW 2-STORY RESIDENCE FOR A SINGLE-FAMILY DETACHED RESIDENCE WITH AN ANCILLARY DWELLING UNIT. PROPOSED ADU LOCATED AT THE REAR OF THE 1ST FLOOR WITH THE MAIN ENTRANCE FACING THE SIDE YARD. OBTAIN A NEW CERTIFICATE OF OCCUPANCY.,0,33-15,BELL BOULEVARD,Queens,11361,GC,STREAM ROCK CONTSRUCTION*,963 FOREST HILL ROAD,3315 BELL LLC,,,Permit Issued
Q01358033-S1-PL,Q01358033-S1,Initial Permit,2026-09-17,2026-04-22,2026-12-26,Plumbing,ADD NEW PLUMBING FIXTURES AND GAS EQUIPMENT IN A EXIST. RESTAURANT.,90000,37-08A,73 STREET,Queens,11372,P,AUSTIN PLBG & HTG CO.INC,802 JAMAICA AVENUE,AZAM DEVELOPMENT GROUP,,,Permit Issued
Q01360484-I1-GC,Q01360484-I1,Initial Permit,2026-09-17,2026-06-04,2026-10-18,General Construction,THIS APPLICATION IS FILED TO ADDRESS VIOLATION NUMBERS OATH/ECV 39130160H & DOB VIOLATION VIO24-02946,42750,145-51 GAR,SHORE AVENUE,Queens,11435,GC,LIONHEART CONSTRUCTION CO,109-33 213TH STREET,Not Applicable,,,Permit Issued
Q01361670-I1-FD,Q01361670-I1,Initial Permit,2026-09-17,2026-06-26,2026-10-28,Full Demolition,HAND DEMOLITION OF EXISTING GARAGE,5000,43-15 GAR,164 STREET,Queens,11358,GC,FULIN CONSTRUCTION NY INC,146-40 32ND AVENUE,EHL DEVELOPMENT LLC,,,Permit Issued
Q01363431-S1-FO,Q01363431-S1,Initial Permit,2026-09-17,2026-08-11,2027-01-15,Foundation,subsequent filing foudation work,1000,76-53,268 STREET,Queens,11040,GC,PRIMROSE SERVICE INC,"4010 193RD ST, 2B",Not Applicable,,,Permit Issued
Q01363431-S2-ST,Q01363431-S2,Initial Permit,2026-09-17,2026-08-11,2027-01-15,Structural,subsequent file structural work,1000,76-53,268 STREET,Queens,11040,GC,PRIMROSE SERVICE INC,"4010 193RD ST, 2B",Not Applicable,,,Permit Issued
Q01369562-I1-FD,Q01369562-I1,Initial Permit,2026-09-17,2026-05-27,2026-12-17,Full Demolition,HAND DEMOLITION OF 1-STORY RESIDENTIAL BUILDING.,20000,13,ATLANTIC WALK,Queens,11697,GC,MALBRO CONST SERVICES INC,213-12 ROCKAWAY POINT BLVD,"BREEZY POINT COOPERATIVE, INC.",,,Permit Issued
Q01375009-S2-ST,Q01375009-S2,Initial Permit,2026-09-17,2026-06-22,2027-09-14,Structural,"INSTALLATION OF STRUCTURAL WORK INVOLVED IN PARTIAL DEMO AS PER THE PLANS FILED HEREWITH. NO CHANGE IN USE, OCCUPANCY OR EGRESS.",200000,53-21,240 STREET,Queens,11362,GC,HY DESIGN & DEVELOPMENT L,47-27 195TH STREET,HY DESIGN & DEVELOPMENT L,,,Permit Issued
Q01389833-I1-PL,Q01389833-I1,Initial Permit,2026-09-17,2026-07-22,2027-09-11,Plumbing,CAP AND REMOVE SHOWER AND KITCHEN SINK ON 1ST FLOOR,5000,115-20,ROCKAWAY BOULEVARD,Queens,11420,P,L&J PLG & HTG CO OF NY IN,54-11 NORTHERN BLVD 2ND FLOOR,N/A,,,Permit Issued
Q01391484-I1-GC,Q01391484-I1,Initial Permit,2026-09-17,2026-07-22,2027-02-24,Mechanical Systems,PROPOSED A NEW 2-STORY RESIDENCE FOR A SINGLE-FAMILY DETACHED RESIDENCE WITH AN ANCILLARY DWELLING UNIT. PROPOSED ADU LOCATED AT THE REAR OF THE 1ST FLOOR WITH THE MAIN ENTRANCE FACING THE SIDE YARD. OBTAIN A NEW CERTIFICATE OF OCCUPANCY.,0,33-11,BELL BOULEVARD,Queens,11361,GC,STREAM ROCK CONTSRUCTION*,963 FOREST HILL ROAD,3315 BELL LLC,,,Permit Issued
Q01391484-I1-MS,Q01391484-I1,Initial Permit,2026-09-17,2026-07-22,2027-02-24,General Construction,PROPOSED A NEW 2-STORY RESIDENCE FOR A SINGLE-FAMILY DETACHED RESIDENCE WITH AN ANCILLARY DWELLING UNIT. PROPOSED ADU LOCATED AT THE REAR OF THE 1ST FLOOR WITH THE MAIN ENTRANCE FACING THE SIDE YARD. OBTAIN A NEW CERTIFICATE OF OCCUPANCY.,0,33-11,BELL BOULEVARD,Queens,11361,GC,STREAM ROCK CONTSRUCTION*,963 FOREST HILL ROAD,3315 BELL LLC,,,Permit Issued
Q01391484-S1-FO-EA,Q01391484-S1,Initial Permit,2026-09-17,2026-08-28,2027-02-24,Earth Work,"INSTALLATION OF SOE AND FOUNDATION AS PER THE PLANS FILED HEREWITH. NO CHANGE IN USE, OCCUPANCY OR EGRESS.",0,33-11,BELL BOULEVARD,Queens,11361,GC,STREAM ROCK CONTSRUCTION*,963 FOREST HILL ROAD,3315 BELL LLC,,,Permit Issued
Q01406546-I1-GC,Q01406546-I1,Initial Permit,2026-09-17,2026-06-03,2027-04-10,General Construction,"INSTALL STOREFRONT AWNING WITH MAX. 12 HEIGHT & MAX. 12 SQ.FT. OF LETTERING 122-02 ON 1ST FLOOR EXTERIOR WALL. NO CHANGES IN USE, EGRESS OR OCCUPANCY",46680,122-02,LIBERTY AVENUE,Queens,11419,GC,AMERICAN BUILDING SOLUTIO,144-45 41ST AVENUE APT#2Y,120 KING LLC,,,Permit Issued
Q01406797-I1-GC-CX,Q01406797-I1,Initial Permit,2026-09-17,2026-09-15,2026-10-18,Mechanical Systems,INTERIOR RENOVATION TO CONVERT EXISTING 4-DWELLING UNIT TO 3-DWELLING UNIT. OBTAIN NEW C OF O.,124200,103-42,51 AVENUE,Queens,11368,GC,KALE CONSTRUCTION INC,145-12 24 AVE,N/A,,,Permit Issued
Q01407186-S1-PL,Q01407186-S1,Initial Permit,2026-09-17,2026-09-09,2026-11-11,Plumbing,"WATER/ SANITARY WORK ONLY. RELOCATE (2) TOILETS (2) LAVS ON 1ST FLOOR INSTALL ONE NEW GREASE INTERCEPTOR, SUMP PUMP AND NON GAS WATER HEATER IN CELLAR. INSTALL . INSTALL NEW (5) SINKS, ONE DISHWASHER ON 1ST FLOOR",48000,685,WOODWARD AVENUE,Queens,11385,P,NEW AGE PLUMBING MECHANIC,152-32 ROCKAWAY BLVD,PRIME ROK REAL ESTATE,,,Permit Issued
Q01410377-I1-GC,Q01410377-I1,Initial Permit,2026-09-17,2026-06-18,2026-12-31,General Construction,"INTERIOR RENOVATION OF THE EXISTING APARTMENT F9. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",50000,3606,30 STREET,Queens,11106,GC,NEW YORK CONSTRUCTION MA*,"14425 ROOSEVELT AVE, APT# 704",PR,,,Permit Issued
Q01410382-I1-FD,Q01410382-I1,Initial Permit,2026-09-17,2026-06-17,2027-02-24,Full Demolition,HAND DEMOLITION OF GARAGE,5000,40-43 GAR,194 STREET,Queens,11358,GC,STREAM ROCK CONTSRUCTION*,963 FOREST HILL ROAD,N/A,,,Permit Issued
Q01410440-S2-PL,Q01410440-S2,Initial Permit,2026-09-17,2026-07-24,2026-09-28,Plumbing,"Filing plans herewith for the plumbing work related to interior renovations. No change to use, egress, or occupancy.",45000,88-08,JUSTICE AVENUE,Queens,11373,P,"PARAMOUNT SERVICES, LLC",1001 37TH AVENUE,GRAND CONST&DEVEL GR CORP,,,Permit Issued
Q01412617-S1-PL,Q01412617-S1,Initial Permit,2026-09-17,2026-08-26,2026-12-06,Plumbing,FILED HEREWITH PLUMBING WORK TYPE IN CONJUNCTION WITH APPLICATION #Q01412617-I1.,0,240-18,144 AVENUE,Queens,11422,P,PLBG P & H INC,81-15 MYRTLE AVENUE,135-223 STREET LLC,,,Permit Issued
Q01417946-I1-MS,Q01417946-I1,Initial Permit,2026-09-17,2026-09-01,2026-12-28,Mechanical Systems,"Respectfully request to install mini spilt system as indicated on drawings. No change in use, egress, or occupancy.",14114,6068,PALMETTO STREET,Queens,11385,GC,BOXWOOD CONSTRUCTION LLC,"5823 AVENUE J, 2ND FLOOR",,,,Permit Issued
Q01419752-I1-AN,Q01419752-I1,Initial Permit,2026-09-17,2026-09-11,2026-10-30,Antenna,Modification to AT&T site- Relocate 3 antennas on the roof. Relocate 1 cabinet on existing steel platform on the roof.,12100,257-02,UNION TURNPIKE,Queens,11004,GC,DIGITAL CONSTRUCTION TECH,120-11 89TH AVENUE,AT&T,,,Permit Issued
Q01419752-S1-MS,Q01419752-S1,Initial Permit,2026-09-17,2026-09-16,2026-10-30,Mechanical Systems,"Installation of new non-emergency gas generator on the roof. No change in use, egress or occupancy.",40000,257-02,UNION TURNPIKE,Queens,11004,GC,DIGITAL CONSTRUCTION TECH,120-11 89TH AVENUE,AT&T,,,Permit Issued
Q01421902-I1-GC,Q01421902-I1,Initial Permit,2026-09-17,2026-07-27,2027-03-07,General Construction,"Legalize the existing two-piece bathroom in the cellar and remove non-load-bearing partitions. This application fully supersedes previous BIS Job No. 401497331. No change in use, occupancy, or egress.",8000,89-26,87 STREET,Queens,11421,GC,F A M BUILDERS LLC,141-28 UNION TPKE,PR,,,Permit Issued
Q01424438-I1-GC-CX,Q01424438-I1,Initial Permit,2026-09-17,2026-08-14,2026-11-21,General Construction,"PARTIAL INTERIOR RENOVATION OF A 1,500 SQFT TOWNHOUSE. RENOVATION WORK TO COVER KITCHEN, BATHROOM, DINING, AND BEDROOMS OF APT. REMOVAL AND RELOCATION OF NON-LOAD BEARING PARTITIONS, FINISHES, FIXTURES, APPLIANCES. NO CHANGE TO USE, EGRESS ",258000,34-15,87 STREET,Queens,11372,GC,MIDCO CORP,13 INWOOD LANE W,Matt K. Lynch,,,Permit Issued
Q01428979-I1-GC,Q01428979-I1,Initial Permit,2026-09-17,2026-09-16,2026-10-18,General Construction,"RENOVATION OF EXISTING 2-FAMILY DWELLING. NO CHANGE IN USE, OCCUPANCY, OR EGRESS.",197600,68-09,60 STREET,Queens,11385,GC,CITY LINE INTERIORS INC,34 CLARENDON DR,PR,,,Permit Issued
Q01429371-I1-PL,Q01429371-I1,Initial Permit,2026-09-17,2026-09-14,2027-06-30,Plumbing,"REPLACE ALL EXISTING GAS PIPING IN BUILDING AS PER PLANS FILED. NO CHANGE IN USE, OCCUPANCY, OR EGRESS.",25000,202,BEACH 19 STREET,Queens,11691,P,PIPE SOLUTIONS ADVIS INC,"1068 39TH STREET,",,,,Permit Issued
Q01430825-S2-MS,Q01430825-S2,Initial Permit,2026-09-17,2026-09-08,2027-01-11,Mechanical Systems,"INSTALLATION OF NEW HVAC UNITS AS PER PLANS. NO CHANGE IN USE, OCCUPANCY, OR EGRESS.",70000,62-22,MYRTLE AVENUE,Queens,11385,GC,TRIDENT BUILDERS GROUP,34 W 36TH STREET 4TH FLOOR,71-18 Myrtle Avenue LLC,,,Permit Issued
Q01431706-S1-FN,Q01431706-S1,Initial Permit,2026-09-17,2026-09-08,2027-05-31,Construction Fence,INSTALLATION OF TEMPORARY CONSTRUCTION FENCE IN CONJUNCTION WITH DOB NOW APPLICATION Q01431706-I1. FENCE SHALL COMPLY WITH CHAPTER 33 OF THE NYC BUILDING CODE.,5000,167-11,116 AVENUE,Queens,11434,GC,PRECISION HOME DEV INC,148-15 85 DRIVE,135-01 226TH STREET LLC,,,Permit Issued
Q01432509-S2-PL,Q01432509-S2,Initial Permit,2026-09-17,2026-08-31,2027-01-04,Plumbing,"Remove and install plumbing fixtures. Remove 2 dry sprinkler heads and install 3 concealed sprinkler heads and piping for bakery store as per plan. No change in egress, occupancy or use is involved under this application.",41500,61-35,JUNCTION BOULEVARD,Queens,11374,P,THOMAS F. CASH & SONS INC,59-12 KISSENA BLVD,VORNADO REALTY TRUST,,,Permit Issued
Q01436024-S2-PL,Q01436024-S2,Initial Permit,2026-09-17,2026-09-17,2027-02-03,Plumbing,"INTERIOR RENOVATION OF EXISTING COMMERCIAL SPACE ON 1ST FLOOR. NO CHANGE IN USE, EGRESS, OROCCUPANCY.",3000,119-20,15 AVENUE,Queens,11356,P,"WATSON'S PLBG, HTG, & BDG",855 ST. NICHOLAS AVENUE,Not Applicable,,,Permit Issued
Q01436134-I1-SG,Q01436134-I1,Initial Permit,2026-09-17,2026-08-27,2026-12-19,Sign,SIGN REPLACEMENT INSTALLATION,47100,6980,188 STREET,Queens,11365,S,MAD SIGNS INC,165B INDUSTRIAL LOOP,Citi,,,Permit Issued
Q01438256-I1-GC,Q01438256-I1,Initial Permit,2026-09-17,2026-09-04,2027-01-22,General Construction,Filing to restore attic roof to existing legal condition to resolve violation# 39195551M,5000,101-16,118 STREET,Queens,11419,GC,ASSURED BUILDERS INC,104-40 108TH STREET,N/A,,,Permit Issued
Q01441758-S1-EW-SP,Q01441758-S1,Initial Permit,2026-09-17,2026-08-12,2026-12-29,Plumbing,PLUMBING WORKS,48500,61-58,SPRINGFIELD BOULEVARD,Queens,11364,F,FULL CAPACITY FIRE CORP,84-14 PITKIN AVENUE,METRO FRANCHISING COMMISSARY LLC,,,Permit Issued
Q01442088-I1-GC,Q01442088-I1,Initial Permit,2026-09-17,2026-09-16,2027-08-12,General Construction,"Install one new bathroom, replace existing non-load-bearing partitions, and install new ceilings as part of the interior renovation for the new owner. No change in use, egress, occupancy, or building footprint unless otherwise noted. 2 fami",312000,35-33,90 STREET,Queens,11372,GC,NY BUILDING ASSOCIATES IN,124-15 METROPOLITAN AVE,PR,,,Permit Issued
Q01442088-S1-PL,Q01442088-S1,Initial Permit,2026-09-17,2026-09-16,2027-02-03,Plumbing,"install gas boiler , hot water heaters , new 3 pcs bathroom in cellar and replace existing plumbing fixtures in 1st and 2nd fl. existing 2 family co#12783. no change in use, occupancy or egress. construction job filed under job#Q01442088-I1",141400,35-33,90 STREET,Queens,11372,P,"WATSON'S PLBG, HTG, & BDG",855 ST. NICHOLAS AVENUE,PR,,,Permit Issued
Q01442577-S1-PL,Q01442577-S1,Initial Permit,2026-09-17,2026-08-21,2027-05-18,Plumbing,"PROPOSED PLUMBING WORK AT CELLAR AND FIRST FLOOR AS PER PLAN.NO CHANGE IN USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION.",32000,72-01,QUEENS BOULEVARD,Queens,11377,P,A M B MECHANICAL INC,152-32 ROCKAWAY BLVD,Invision construction llc,,,Permit Issued
Q01442660-I1-PMM,Q01442660-I1,Initial Permit,2026-09-17,2026-09-16,2027-01-21,Protection and Mechanical Methods,"Proposed temporary installation of contractor sheds/ shanties at 1st & 2nd floor as per BC 3303.16 to be used as temporary offices during construction of New Building filed under 421405642. No change in use, egress and/or occupancy with thi",7000,131-02,40 ROAD,Queens,11354,GC,EFIN MANAGEMENT CORP,"136-33 37TH AVENUE, SUITE 8B",EFIN MANAGEMENT CORP,,,Permit Issued
Q01442814-I1-CC,Q01442814-I1,Initial Permit,2026-09-17,2026-08-31,2026-12-12,Curb Cut,PROPOSED 8 FEET WIDE CURB CUT INCLUDING SPLAYS IN CONJUNCTION WITH NB APPLICATION # 421942269,5000,145-18,106 AVENUE,Queens,11435,GC,J&J DESIGNS INC,18 HUNTER PLACE,PR,,,Permit Issued
Q01444735-I1-SL,Q01444735-I1,Initial Permit,2026-09-17,2026-09-17,2027-02-27,Solar,"Installation of 24.2 kW solar energy system on roof. No change of occupancy, use or egress.",132441,11-50,45 ROAD,Queens,11101,GC,ACCORD POWER INC,130-30 31ST AVE STE 707,CENTURY DEVELOPMENT GROUP,,,Permit Issued
Q01445464-I1-GC,Q01445464-I1,Initial Permit,2026-09-17,2026-09-04,2026-12-01,General Construction,"Renovation to existing commercial bank per plan. Replace interior floor finishes, dropped ceilings and lighting. Partition work. New conference room. Replace exterior entry door. No change to use, egress or occupancy.",319200,43-22,50 STREET,Queens,11377,GC,RUSH HOUR CONSTRUCTION CO,"1979 MARCUS AVENUE, SUITE 210",Not Applicable,,,Permit Issued
Q01445464-S1-MS,Q01445464-S1,Initial Permit,2026-09-17,2026-09-11,2026-12-01,Mechanical Systems,"NEW HVAC SYSTEM AT EXISTING 1ST FLOOR COMMERCIAL SPACE. NO CHANGE TO USE, EGRESS OR OCCUPANCY FILED HEREWITH.",50000,43-22,50 STREET,Queens,11377,GC,RUSH HOUR CONSTRUCTION CO,"1979 MARCUS AVENUE, SUITE 210",Not Applicable,,,Permit Issued
Q01448848-I1-GC,Q01448848-I1,Initial Permit,2026-09-17,2026-08-26,2027-03-13,General Construction,FACADE REPAIR WHICH INCLUDES REPLACEMENT OF APPROX. 500 S.F. @ EL: 1. NO CHANGE IN USE OCCUPANCY OR EGRESS UNDER THIS APPLICATION. SIDEWALK SHED FILED UNDER SEPARATE APPLICATION.,32500,481,FAIRVIEW AVENUE,Queens,11385,GC,NADEEM AKHTAR,"900 AVENUE H, #6C",NSACONTRACTING CO,,,Permit Issued
Q01449991-I1-SC,Q01449991-I1,Initial Permit,2026-09-17,2026-09-15,2027-03-01,Suspended Scaffold,"SUSPENDED SCAFFOLD OUTRIGGER SYSTEM AT 24-16 QUEENS PLAZA SOUTH, QUEENS, FOR FACADE RESTORATION WORK WITH INSPECTIONS.",0,24-16,QUEENS PLAZA SOUTH,Queens,11101,R,TCR RESTORATION AND CONST,"23-57 83RD STREET,FL.2,SUITE 3",TCR RESTORATION & CONSTRUCTION CORP,,,Permit Issued
Q01451529-I1-MS,Q01451529-I1,Initial Permit,2026-09-17,2026-09-16,2027-01-01,Mechanical Systems,"REPLACE ONE CONDENSER UNIT OF LIKE KIND ON 1ST STORY NORTH SIE ROOF SET BACK EXISTING PIPING AND DUCTWORK. REPLACE ONE AIR HANDKLERS UNIT OF LIKE KIND INSIDE GNC STORE. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",25000,39-01,MAIN STREET,Queens,11354,GC,THERMOCHILL HVACR,"604.WEST 191ST STREET, APT 42","GERSON PROPERTIES, LLC.",,,Permit Issued
Q01453298-I1-SL,Q01453298-I1,Initial Permit,2026-09-17,2026-09-09,2026-12-31,Solar,Installation of PV System on existing rooftop. No changes to Egress or use of occupancy.,23650,127-02,HAWTREE CREEK ROAD,Queens,11420,GC,NYS ESSENTIAL POWER INC,333 SMITH ROAD,Not Applicable,,,Permit Issued
Q01453590-I1-MS,Q01453590-I1,Initial Permit,2026-09-17,2026-09-15,2026-10-31,Mechanical Systems,INSTALL NEW AC UNIT IN THE ELEVATOR MACHINE ROOM,40000,100-17,23 AVENUE,Queens,11369,GC,COUNTYWIDE BUILDERS INC,75 SEABRING ST,SKATZ REALTY CORP,,,Permit Issued
Q01453689-I1-SL,Q01453689-I1,Initial Permit,2026-09-17,2026-09-16,2026-10-19,Solar,"ROOFTOP SOLAR INSTALLATION. NO CHANGE TO USE, OCCUPANCY OR EGRESS.",22440,88-29,161 STREET,Queens,11432,GC,KAMTECH RESTORATION CORP,203 SHERIDAN BLVD,"THE ISLAMIC FOUNDATION,INC",,,Permit Issued
Q01455159-I1-GC,Q01455159-I1,Initial Permit,2026-09-17,2026-09-15,2026-12-18,General Construction,"Minor interior renovation of apt. 2B on the 2nd floor with replace door, tiles, kitchen cabinets as per the plans filed herewith. No change to the use, egress or occupancy.",26300,41-61,77 STREET,Queens,11373,GC,NEW LAND CONSTRUCTION NY,6320 14 AVE,,,,Permit Issued
Q01456805-I1-SL,Q01456805-I1,Initial Permit,2026-09-17,2026-09-10,2026-09-30,Solar,"Installation of solar panels, Roof Top, Grid Tied, railed, (33) Modules, (13.53) kW System Size",67650,13710,FRANCIS LEWIS BOULEVARD,Queens,11413,PE,MOMENTUM SOLAR,3096 B HAMILTON BLVD,Not Applicable,,,Permit Issued
Q01457724-I1-SL,Q01457724-I1,Initial Permit,2026-09-17,2026-09-14,2026-10-01,Solar,"FILING HEREWITH TAX ABATEMENT APPLICATION FOR INSTALLATION OF ROOF-MOUNTED SOLAR PANELS. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",45000,188-53,120 ROAD,Queens,11412,GC,SUNRUN INSTALLATION SVC,775 FIERO LN STE 200,Not Applicable,,,Permit Issued
Q01458095-I1-SL,Q01458095-I1,Initial Permit,2026-09-17,2026-09-14,2026-09-30,Solar,"INSTALLATION OF SOLAR PANELS, ROOFTOP, RAILED, GRID-TIED, 16 MODULES, 6.56KW",32800,93-41,201 STREET,Queens,11423,PE,MOMENTUM SOLAR,3096 B HAMILTON BLVD,Not Applicable,,,Permit Issued
Q01458283-I1-SL,Q01458283-I1,Initial Permit,2026-09-17,2026-09-11,2026-09-30,Solar,"Installation of solar panels, rooftop, grid tied, railed, 20 modules, 8.2 KW",41000,145-29,LAKEWOOD AVENUE,Queens,11435,PE,MOMENTUM SOLAR,3096 B HAMILTON BLVD,Not Applicable,,,Permit Issued
Q01458349-I1-SL,Q01458349-I1,Initial Permit,2026-09-17,2026-09-15,2026-09-30,Solar,"Installation of solar panels, rootop, grid tied, railed, 10 modules, 4.1 KW",20500,102-15,FARMERS BOULEVARD,Queens,11423,PE,MOMENTUM SOLAR,3096 B HAMILTON BLVD,Not Applicable,,,Permit Issued
Q01458537-I1-GC,Q01458537-I1,Initial Permit,2026-09-17,2026-09-15,2026-12-27,Structural,"Interior Renovation and Structural Replacement. No change in use, egress and occupancy",340335,85-06A,57 ROAD,Queens,11373,GC,ZAQ CONSTRUCTION INC,"39-15 MAIN STREET, 308",Not Applicable,,,Permit Issued
Q01458537-I1-ST,Q01458537-I1,Initial Permit,2026-09-17,2026-09-15,2026-12-27,Structural,"Interior Renovation and Structural Replacement. No change in use, egress and occupancy",340335,85-06A,57 ROAD,Queens,11373,GC,ZAQ CONSTRUCTION INC,"39-15 MAIN STREET, 308",Not Applicable,,,Permit Issued
